Gene(s),Wild Lifespan,Mutant Lifespan,Percent Change
daf-16;ftt-2,19.0,7.2,-62.105
daf-2;ftt-1,19.0,12.5,-34.211
daf-2;ftt-2,19.0,11.4,-40.0
daf-2;ftt-1,19.0,12.0,-36.842
daf-2;ftt-2,19.0,8.4,-55.789
cep-1;isp-1,22.56,26.33,16.711
cep-1;isp-1,21.24,23.83,12.194
cep-1;clk-1,22.44,25.88,15.33
cep-1;clk-1,22.44,26.52,18.182
cep-1;clk-1,21.89,23.81,8.771
cep-1;clk-1,21.89,25.77,17.725
cep-1;mev-1,22.56,20.97,-7.048
cep-1;mev-1,22.56,19.51,-13.52
cep-1;mev-1,22.56,22.2,-1.596
cep-1;mev-1,22.56,20.47,-9.264
cep-1;mev-1,21.4,22.12,3.364
cep-1;mev-1,21.4,21.95,2.57
cep-1;mev-1,21.4,23.87,11.542
cep-1;mev-1,19.7,20.91,6.142
gas-1;cep-1,19.42,16.06,-17.302
gas-1;cep-1,19.42,15.56,-19.876
cep-1;gas-1,13.87,16.95,22.206
cep-1;gas-1,13.87,16.35,17.88
cep-1;ftn-1;ftn-2,17.15,18.92,10.321
isp-1;ftn-1;ftn-2,17.15,25.4,48.105
cep-1;isp-1;ftn-1;ftn-2,17.15,23.16,35.044
mev-1;ftn-1;ftn-2,17.15,14.11,-17.726
cep-1;mev-1,17.15,15.78,-7.988
cep-1;mev-1;ftn-1;ftn-2,17.15,15.16,-11.603
cep-1;ftn-1;ftn-2,19.23,19.51,1.456
isp-1;ftn-1;ftn-2,19.23,22.3,15.965
cep-1;isp-1;ftn-1;ftn-2,19.23,20.78,8.06
mev-1;ftn-1;ftn-2,19.23,13.61,-29.225
cep-1;mev-1,19.23,16.1,-16.277
cep-1;mev-1;ftn-1;ftn-2,19.23,16.11,-16.225
gas-1;ftn-1;ftn-2,22.41,14.85,-33.735
mev-1;ftn-1;ftn-2,22.41,13.38,-40.295
nuo-6;ftn-1;ftn-2,22.41,20.57,-8.211
isp-1;ftn-1;ftn-2,22.41,21.72,-3.079
cep-1;mev-1,17.0,19.83,16.647
cep-1;gas-1,17.0,16.53,-2.765
cep-1;clk-1,17.0,14.44,-15.059
nuo-6;cep-1,17.0,17.57,3.353
daf-16;sod-2,18.0,15.3,-15.0
sod-1;ire-1,21.8,21.5,-1.376
sod-1;xbp-1,21.8,27.8,27.523
sod-1;ire-1,19.7,21.3,8.122
sod-1;xbp-1,19.7,22.0,11.675
isp-1;ced-4,18.8,25.74,36.915
isp-1;ced-4,18.26,26.28,43.921
isp-1;ced-4,17.55,27.02,53.96
ced-4;nuo-6,18.46,24.48,32.611
ced-4;nuo-6,18.7,25.5,36.364
ced-4;nuo-6,17.55,25.64,46.097
egl-1;isp-1,19.68,31.74,61.28
egl-1;isp-1,19.08,30.48,59.748
egl-1;isp-1,19.92,31.72,59.237
egl-1;nuo-6,19.24,30.18,56.861
egl-1;nuo-6,19.08,30.1,57.757
egl-1;nuo-6,19.92,30.02,50.703
ced-13;isp-1,20.44,24.8,21.331
ced-13;isp-1,22.16,24.96,12.635
ced-13;isp-1,19.5,26.53,36.051
ced-13;nuo-6,19.26,27.32,41.848
ced-13;nuo-6,20.16,28.1,39.385
ced-13;nuo-6,20.22,26.74,32.245
isp-1;ced-4;egl-1,20.19,26.39,30.708
isp-1;ced-4;egl-1,20.48,27.5,34.277
isp-1;ced-4;egl-1,20.74,27.72,33.655
isp-1;ced-4;ced-13,20.19,26.32,30.362
isp-1;ced-4;ced-13,20.48,26.16,27.734
isp-1;ced-4;ced-13,20.74,25.98,25.265
nuo-6;ced-4;egl-1,19.48,27.28,40.041
nuo-6;ced-4;egl-1,20.0,26.38,31.9
nuo-6;ced-4;egl-1,19.44,26.2,34.774
nuo-6;ced-4;ced-13,20.08,26.42,31.574
nuo-6;ced-4;ced-13,21.08,26.22,24.383
nuo-6;ced-4;ced-13,19.08,25.57,34.015
rrf3;cbp-1,18.88,13.5,-28.496
eat-2;cbp-1,18.88,13.63,-27.807
glp-1;cbp-1,18.88,17.94,-4.979
clk-1;cbp-1,18.88,15.09,-20.074
mev-1;cbp-1,18.88,14.0,-25.847
daf-2;cbp-1,13.92,16.9,21.408
daf-2;daf-16,13.92,14.2,2.011
daf-2;dev-1,13.92,27.59,98.204
daf-2;hsf-1,13.92,20.31,45.905
rrf3;cbp-1,13.92,11.63,-16.451
rrf3;daf-16,13.92,11.36,-18.391
rrf3;dev-1,13.92,11.38,-18.247
rrf3;hsf-1,13.92,10.05,-27.802
rrf3;cbp-1,13.92,11.1,-20.259
daf-16;cbp-1,20.84,12.2,-41.459
rrf3;cbp-1;daf-16,19.12,14.75,-22.856
rrf3;cbp-1,19.12,15.59,-18.462
rrf3;daf-16,19.12,14.65,-23.379
eak-3;akt-1,12.56,12.64,0.637
eak-3;daf-16,25.47,16.24,-36.239
eak-3;daf-2,12.7,50.85,300.394
eak-3;akt-1,12.7,13.0,2.362
eak-4;akt-1,12.7,13.1,3.15
akt-1;sdf-9,12.7,12.7,0.0
akt-1;sdf-9,12.7,13.0,2.362
eak-6;akt-1,12.7,12.8,0.787
age-1;drp-1,19.21,40.72,111.973
daf-2;drp-1,19.21,51.02,165.591
drp-1;daf-16,19.21,12.1,-37.012
age-1;daf-16,19.21,13.24,-31.078
age-1;drp1;daf-16,19.21,12.86,-33.056
daf-2;daf-16,19.21,15.05,-21.655
daf-2;drp-1;daf-16,19.21,16.34,-14.94
drp-1;age-1,15.15,33.49,121.056
age-1;drp-1,15.15,37.76,149.241
daf-2;drp-1,15.15,49.47,226.535
isp-1;ctb-1;drp-1,15.03,26.9,78.975
clk-1;drp-1,15.03,26.54,76.58
daf-16;clk-1,20.8,23.5,12.981
daf-16;eat-2,19.7,23.6,19.797
eat-2;daf-2,21.9,41.6,89.954
eat-2;clk-1,19.7,27.5,39.594
clk-1;eat-2,21.9,26.5,21.005
daf-16;ocr-2,19.3,13.7,-29.016
daf-16;ocr-2,19.2,14.8,-22.917
daf-16;osm-6,10.8,4.3,-60.185
daf-16;unc-31,12.5,7.6,-39.2
daf-16;unc-31,12.5,7.7,-38.4
daf-16;osm-6,10.8,4.3,-60.185
daf-16;ocr-2,9.6,4.9,-48.958
daf-16;daf-2,12.0,14.0,16.667
daf-12;daf-2,12.0,41.4,245.0
daf-16;unc-64,22.0,20.0,-9.091
daf-16;unc-31,22.0,19.0,-13.636
unc-64;daf-2,24.0,59.0,145.833
unc-31;daf-2,24.0,47.0,95.833
unc-64;unc-31,24.0,43.0,79.167
daf-16;daf-10,18.8,17.4,-7.447
daf-16;daf-19,18.8,15.3,-18.617
daf-16;osm-3,18.8,19.2,2.128
daf-16;osm-5,18.8,18.7,-0.532
daf-16;tax-4,18.8,17.3,-7.979
daf-10;daf-2,18.8,37.2,97.872
osm-3;daf-2,18.8,40.0,112.766
scl-1;daf-2,14.1,19.0,34.752
pep-2;daf-2,13.6,31.9,134.559
daf-16;pep-2,13.6,9.3,-31.618
pep-2;let-363,13.6,22.2,63.235
daf-16;daf-2,11.0,10.9,-0.909
daf-16;pep-2,11.0,7.4,-32.727
pep-2;let-363,11.0,15.8,43.636
pep-2;daf-2,11.0,38.3,248.182
daf-16;daf-2; pep-2,11.0,9.8,-10.909
daf-16;jnk-1,17.6,14.5,-17.614
jnk-1;daf-2,17.6,53.3,202.841
jnk-1;akt-1;akt-2,14.9,38.8,160.403
daf-16;tub-1,14.0,11.4,-18.571
tub-1;daf-2,14.0,31.7,126.429
rgb-3;tub-1,14.0,16.8,20.0
cku-70;rrf-3,14.1,15.5,9.929
cku-70;daf-2,14.1,32.6,131.206
cku-70;daf-16,14.1,12.8,-9.22
cku-70;daf-16; daf-2,14.1,14.5,2.837
cku-80;rrf-3,14.1,14.7,4.255
cku-80;daf-2,14.1,22.5,59.574
cku-70;glp-4; daf-2,14.1,37.0,162.411
cku-80;glp-4; daf-2,14.1,33.1,134.752
let-60;daf-2,17.6,13.8,-21.591
let-60;daf-2,17.6,18.0,2.273
let-60;daf-2,17.6,24.5,39.205
let-60;daf-2,17.6,15.1,-14.205
let-60;daf-2,17.6,23.8,35.227
sos-1;daf-2,17.6,29.8,69.318
sem-5;daf-2,17.6,27.4,55.682
let-60;daf-2,17.6,27.4,55.682
sos-1;daf-2,17.6,29.6,68.182
sem-5;daf-2,17.6,25.7,46.023
daf-16;lin-14,8.9,8.4,-5.618
lin-14;daf-2,8.9,23.0,158.427
lin-14;lin-4,14.6,16.6,13.699
lin-4;lin-14,9.5,9.0,-5.263
lin-14;daf-2,21.6,31.1,43.981
lin-14;daf-16,21.6,16.7,-22.685
lin-4;daf-2,16.0,13.8,-13.75
lin-4;daf-16,16.0,6.1,-61.875
smk-1;daf-2,18.3,26.6,45.355
daf-16;daf-2,18.3,24.6,34.426
smk-1;isp-1,18.3,26.1,42.623
daf-16;isp-1,18.3,20.1,9.836
smk-1;cyc-1,17.5,25.6,46.286
daf-16;cyc-1,17.5,25.7,46.857
smk-1;clk-1,18.3,16.6,-9.29
daf-16;clk-1,18.3,15.5,-15.301
smk-1;daf-16,18.3,10.6,-42.077
hsf-1;daf-16,18.3,8.0,-56.284
cst-1;daf-2,19.3,20.7,7.254
cst-1;daf-16,16.3,13.9,-14.724
cst-1;age-1,16.3,21.1,29.448
ifta-2;daf-2,16.67,24.64,47.81
ifta-2;daf-16,18.96,19.95,5.222
ifta-2;osm-5,18.96,24.15,27.373
odr-3;gpc-1,16.7,20.3,21.557
gpa-11;gpc-1,16.7,20.9,25.15
gpc-1;gpa-11,16.7,17.9,7.186
gpa-1;gpc-1,16.7,20.3,21.557
odr-3;gpa-1,16.7,21.3,27.545
gpa-1;gpa-11,16.7,16.9,1.198
gpa-11;gpa-1,16.7,21.5,28.743
gpa-11;odr-3,16.7,25.8,54.491
gpa-11;odr-3,16.7,24.3,45.509
gpa-11;odr-3,16.7,14.8,-11.377
gpa-11;odr-3,17.5,34.7,98.286
gpa-11;odr-3,17.5,25.4,45.143
gpa-11;odr-3,17.5,17.2,-1.714
daf-16;gpc-1,17.5,17.8,1.714
daf-16;odr-3,17.5,13.6,-22.286
daf-16;gpa-11,17.5,14.2,-18.857
daf-16;gpa-1,17.5,19.0,8.571
gpa-1;daf-2,18.0,37.9,110.556
odr-3;daf-2,18.0,49.6,175.556
gpa-11;daf-2,18.0,33.9,88.333
gpa-11;daf-2;odr-3,18.0,44.5,147.222
gpa-11;daf-2,18.0,47.3,162.778
gpa-11;daf-2;odr-3,18.0,48.6,170.0
daf-16;rle-1,19.1,15.7,-17.801
daf-16;rle-1,19.1,22.7,18.848
daf-3;daf-7,16.4,14.9,-9.146
daf-3;daf-7,15.4,15.5,0.649
daf-3;daf-7,18.6,12.7,-31.72
daf-3;daf-7,24.8,14.7,-40.726
daf-3;daf-7,19.0,14.9,-21.579
daf-3;daf-7,16.6,16.7,0.602
daf-16;daf-7,15.0,13.0,-13.333
daf-16;daf-7,16.4,13.0,-20.732
daf-16;daf-7,18.9,18.2,-3.704
daf-16;daf-7,16.6,15.4,-7.229
daf-16;daf-7,16.6,11.8,-28.916
daf-3;daf-2,16.8,46.6,177.381
daf-3;daf-2,18.9,22.0,16.402
daf-3;daf-2,16.6,20.3,22.289
daf-3;daf-2,18.9,22.4,18.519
daf-3;daf-2,16.6,27.6,66.265
bec-1;eat-2,14.9,14.7,-1.342
Ce-atg7;eat-2,17.2,15.8,-8.14
daf-16;daf-2,19.0,17.0,-10.526
par-5;daf-2,18.2,44.1,142.308
daf-16;par-5,18.9,13.5,-28.571
daf-16;ftt-2,18.9,17.7,-6.349
ife-2;daf-2,18.2,46.6,156.044
ife-2;age-1,18.2,27.5,51.099
ife-2;glp-4,11.6,14.3,23.276
ife-2;daf-16,18.2,22.7,24.725
ife-2;daf-16,18.2,15.0,-17.582
ife-2;clk-1,18.2,29.7,63.187
ife-2;eat-2,18.2,27.2,49.451
ife-2;let-363;dpy-5;unc-13,18.2,21.3,17.033
let-363;ife-2,11.6,19.2,65.517
rsks-1;ife-2,18.2,27.6,51.648
rskn-1;ife-2,18.2,26.9,47.802
mnk-1;ife-2,18.2,25.2,38.462
mnk-1;glp-4,11.6,10.9,-6.034
smk-1;eat-2,17.2,16.1,-6.395
pha-4;eat-2,18.1,13.7,-24.309
pha-4;daf-2,21.5,30.8,43.256
daf-16;daf-2,21.5,22.5,4.651
pha-4;cyc-1,21.6,29.2,35.185
pha-4;daf-2,19.4,42.6,119.588
daf-16;daf-2,19.4,24.7,27.32
pha-4;isp-1,20.5,23.4,14.146
daf-16;cyc-1,18.4,28.3,53.804
daf-16;daf-2,20.7,16.6,-19.807
rpn-1;daf-2,20.7,15.0,-27.536
rpn-2;daf-2,20.7,15.3,-26.087
rpn-3;daf-2,20.7,16.3,-21.256
rpn-5;daf-2,20.7,35.3,70.531
rpn-6;daf-2,20.7,13.4,-35.266
rpn-7;daf-2,20.7,14.2,-31.401
rpn-8;daf-2,20.7,15.8,-23.671
rpn-9;daf-2,20.7,32.2,55.556
rpn-10;daf-2,20.7,32.6,57.488
rpn-11;daf-2,20.7,15.6,-24.638
rpn-12;daf-2,20.7,36.7,77.295
rpt-1;daf-2,20.7,15.0,-27.536
rpt-2;daf-2,20.7,33.2,60.386
rpt-3;daf-2,20.7,16.0,-22.705
rpt-4;daf-2,20.7,15.6,-24.638
rpt-5;daf-2,20.7,15.1,-27.053
rpt-6;daf-2,20.7,15.8,-23.671
pas-1;daf-2,20.7,33.8,63.285
pas-5;daf-2,20.7,15.7,-24.155
pas-6;daf-2,20.7,13.5,-34.783
pas-7;daf-2,20.7,34.0,64.251
pbs-2;daf-2,20.7,13.0,-37.198
pbs-3;daf-2,20.7,11.9,-42.512
pbs-4;daf-2,20.7,12.2,-41.063
pbs-5;daf-2,20.7,12.5,-39.614
pbs-6;daf-2,20.7,16.9,-18.357
pbs-7;daf-2,20.7,12.4,-40.097
daf-16;glp-1,20.7,17.8,-14.01
rpn-1;glp-1,20.7,15.8,-23.671
rpn-2;glp-1,20.7,15.1,-27.053
rpn-3;glp-1,20.7,15.8,-23.671
rpn-5;glp-1,20.7,23.8,14.976
rpn-6;glp-1,20.7,13.9,-32.85
rpn-7;glp-1,20.7,15.0,-27.536
rpn-8;glp-1,20.7,14.8,-28.502
rpn-9;glp-1,20.7,16.7,-19.324
rpn-10;glp-1,20.7,20.2,-2.415
rpn-11;glp-1,20.7,13.7,-33.816
rpn-12;glp-1,20.7,21.0,1.449
rpt-1;glp-1,20.7,15.0,-27.536
rpt-2;glp-1,20.7,21.0,1.449
rpt-3;glp-1,20.7,14.2,-31.401
rpt-4;glp-1,20.7,12.8,-38.164
rpt-5;glp-1,20.7,15.0,-27.536
rpt-6;glp-1,20.7,14.2,-31.401
pas-1;glp-1,20.7,22.5,8.696
pas-5;glp-1,20.7,14.8,-28.502
pas-6;glp-1,20.7,13.2,-36.232
pas-7;glp-1,20.7,21.1,1.932
pbs-2;glp-1,20.7,14.0,-32.367
pbs-3;glp-1,20.7,12.6,-39.13
pbs-4;glp-1,20.7,15.4,-25.604
pbs-5;glp-1,20.7,14.1,-31.884
pbs-6;glp-1,20.7,15.6,-24.638
pbs-7;glp-1,20.7,14.9,-28.019
daf-16;daf-2,18.6,15.6,-16.129
cul-1;daf-2,18.6,21.5,15.591
cul-2;daf-2,18.6,27.6,48.387
cul-3;daf-2,18.6,25.2,35.484
cul-4;daf-2,18.6,26.2,40.86
cul-5;daf-2,18.6,27.7,48.925
cul-6;daf-2,18.6,26.2,40.86
daf-16;glp-1,18.6,16.1,-13.441
cul-1;glp-1,18.6,22.8,22.581
cul-2;glp-1,18.6,25.1,34.946
cul-3;glp-1,18.6,20.9,12.366
cul-4;glp-1,18.6,24.6,32.258
cul-5;glp-1,18.6,26.5,42.473
cul-6;glp-1,18.6,25.9,39.247
lin-23;daf-2,20.7,24.3,17.391
lin-23;daf-2,20.7,21.8,5.314
lin-23;daf-2,16.3,16.6,1.84
lin-23;daf-2,16.3,13.5,-17.178
lin-23;daf-2,16.2,17.0,4.938
lin-23;daf-2,16.2,14.2,-12.346
asm-3;daf-16,14.8,13.7,-7.432
asm-3;daf-2,16.2,40.1,147.531
asm-3;age-1,19.4,69.6,258.763
asm-3;pdk-1,14.4,21.7,50.694
asm-3;akt-1,15.7,14.8,-5.732
asm-1;asm-3;rrf-3,17.4,22.7,30.46
asm-2;asm-3;rrf-3,17.4,22.3,28.161
daf-16;asm-3;rrf-3,17.4,12.8,-26.437
sod-3;daf-2,22.7,57.3,152.423
sod-2;daf-2,22.7,41.0,80.617
sod-2;daf-2;sod-3,22.7,56.3,148.018
sod-4;daf-2,22.7,63.7,180.617
akt-1;rict-1,13.37,21.62,61.705
akt-1;rict-1,13.37,22.7,69.783
daf-16;rict-1,13.37,6.78,-49.289
daf-16;rict-1,13.37,6.8,-49.14
hif-1;egl-9,20.0,19.2,-4.0
hif-1;daf-16,20.0,14.8,-26.0
hif-1;skn-1,20.0,14.8,-26.0
hif-1;daf-2,20.0,34.0,70.0
sod-2;sod-1,17.7,29.3,65.537
sod-3;sod-1,17.7,21.0,18.644
sod-4;sod-1,17.7,17.5,-1.13
sod-5;sod-1,17.7,18.2,2.825
sod-3;sod-2,17.7,25.1,41.808
sod-4;sod-2,17.7,26.8,51.412
sod-5;sod-2,17.7,24.6,38.983
sod-5;sod-3,17.7,20.0,12.994
sod-1;sod-2;sod-4,17.7,23.3,31.638
sod-1;sod-3;sod-5,17.7,18.9,6.78
sod-2;sod-3;sod-5,17.7,20.3,14.689
sod-2;daf-2,17.7,63.5,258.757
sod-2;clk-1,17.7,43.7,146.893
sod-2;isp-1,17.7,16.9,-4.52
sod-2;eat-2,17.7,41.0,131.638
sod-2;glp-1,17.7,38.4,116.949
